Time,vehicle_local_positionax,vehicle_local_positionay,vehicle_local_positionaz,timestamp_ms,vehicle_local_positiontimestamp_sample,vehicle_local_positionvx,vehicle_local_positionvy,vehicle_local_positionvz,vehicle_local_positionx,vehicle_local_positiony,vehicle_local_positionz,vehicle_local_position_setpointacceleration00,vehicle_local_position_setpointacceleration01,vehicle_local_position_setpointacceleration02,vehicle_local_position_setpointvx,vehicle_local_position_setpointvy,vehicle_local_position_setpointvz,vehicle_local_position_setpointx,vehicle_local_position_setpointy,vehicle_local_position_setpointz
15.6 sec,0.497477541666667,1.008128375,-0.0235580833333333,325628,325628000,-1.45989375,-4.09097204166667,0.0637179166666667,-2.37198095833333,9.67381816666667,-4.988739125,-0.136627416666667,0.03407225,-0.165471833333333,-1.41485995833333,-4.615588375,0.0311289166666667,-2.174875,9.49817179166667,-4.95763941666667
15.7 sec,0.454390153846154,1.33351515384615,-0.0521929230769231,325728,325728000,-1.41424653846154,-3.97724446153846,0.0591742307692308,-2.517432,9.26345515384615,-4.985736,-0.111285846153846,0.396686384615385,-0.165664461538462,-1.38008869230769,-4.46406938461538,0.028126,-2.32532538461538,9.08255046153846,-4.95763669230769
15.8 sec,0.433196,1.63786645833333,-0.017217125,325828,325828000,-1.37198720833333,-3.837037875,0.0554539583333333,-2.66024125,8.85862558333333,-4.98494895833333,-0.0549261666666667,0.633108833333333,-0.159935458333333,-1.33718558333333,-4.26668341666667,0.0273405416666667,-2.467654125,8.69433425,-4.95763441666667
15.9 sec,0.433849461538462,1.85611346153846,0.0633956153846154,325928,325928000,-1.330952,-3.66812561538462,0.0563696153846154,-2.79928038461538,8.46725523076923,-4.98500846153846,0.000464153846153849,0.570220307692308,-0.168849769230769,-1.29188984615385,-4.06432453846154,0.0274027692307692,-2.61014946153846,8.31228876923077,-4.95763246153846
16 sec,0.480072791666667,1.90723783333333,0.0780325833333333,326028,326028000,-1.28695966666667,-3.48538608333333,0.0631029583333333,-2.93327333333333,8.09626395833333,-4.98356283333333,0.0428002083333333,0.449035041666667,-0.208008083333333,-1.24291554166667,-3.87210333333333,0.0259594166666667,-2.74735920833333,7.94927879166667,-4.957629625
16.1 sec,0.502825692307692,1.76563546153846,0.000642230769230766,326128,326128000,-1.239313,-3.306759,0.0652882307692308,-3.06143423076923,7.74802961538462,-4.98016161538462,0.0739688461538461,0.350024769230769,-0.238477153846154,-1.19196046153846,-3.69593692307692,0.0225593846153846,-2.88099976923077,7.59953284615385,-4.95762746153846
16.2 sec,0.522896708333333,1.55914395833333,-0.0743577083333333,326228,326228000,-1.190282625,-3.148754375,0.0585213333333333,-3.18941120833333,7.40957625,-4.97931795833333,0.113060125,0.323766958333333,-0.22307025,-1.13326541666667,-3.52069829166667,0.0217183333333333,-3.007914625,7.26947475,-4.957624625
16.3 sec,0.523765538461539,1.41190961538462,-0.0566180769230769,326328,326328000,-1.14035046153846,-3.00974,0.049788,-3.31420907692308,7.08424615384615,-4.98040630769231,0.145625846153846,0.312618384615385,-0.190172846153846,-1.0713,-3.35251830769231,0.0228080769230769,-3.13051207692308,6.95176523076923,-4.95762246153846
16.4 sec,0.561252333333333,1.31255970833333,-0.0331200833333333,326428,326428000,-1.08821304166667,-2.88059583333333,0.0443464583333333,-3.43236058333333,6.77560358333333,-4.98098054166667,0.161362333333333,0.288562291666667,-0.170905166666667,-1.01006566666667,-3.19422254166667,0.0233833333333333,-3.24784120833333,6.64781941666667,-4.95762041666667
16.5 sec,0.560835923076923,1.26611623076923,-0.008883,326528,326528000,-1.03374930769231,-2.75691038461538,0.0422692307692308,-3.54289907692308,6.48435207692308,-4.98019238461538,0.170480538461538,0.262125769230769,-0.169694846153846,-0.950305923076923,-3.04584861538462,0.0225969230769231,-3.35929869230769,6.35841092307692,-4.95761769230769
16.6 sec,0.563511083333333,1.20316616666667,-0.0307285833333333,326628,326628000,-0.979648625,-2.63968995833333,0.040199625,-3.649325125,6.20028758333333,-4.98123116666667,0.188178833333333,0.252262791666667,-0.161069208333333,-0.889066,-2.898002125,0.0236369583333333,-3.46500154166667,6.08264325,-4.95761541666667
16.7 sec,0.532891307692308,1.12680661538462,-0.00733361538461538,326728,326728000,-0.926143384615385,-2.53085638461538,0.0387420769230769,-3.75018892307692,5.92674069230769,-4.98305507692308,0.207186076923077,0.251038769230769,-0.150861692307692,-0.828209846153846,-2.75709669230769,0.0254626153846154,-3.56740261538462,5.81322507692308,-4.95761346153846
16.8 sec,0.567269375,1.081638125,0.0181829583333333,326828,326828000,-0.8729385,-2.42520554166667,0.0387859583333333,-3.84453175,5.66700920833333,-4.98364091666667,0.22262175,0.237875083333333,-0.151211083333333,-0.768130666666667,-2.624030375,0.0260505,-3.66457566666667,5.55468070833333,-4.957610625
16.9 sec,0.543259615384615,1.04129153846154,0.00617515384615385,326928,326928000,-0.819709461538462,-2.32332353846154,0.0390131538461539,-3.93186607692308,5.42183592307692,-4.98327876923077,0.239724153846154,0.227417615384615,-0.156154384615385,-0.708265923076923,-2.49651907692308,0.0256887692307692,-3.75412823076923,5.31255223076923,-4.95760846153846
17 sec,0.533047291666667,0.978277166666667,0.00257266666666667,327028,327028000,-0.767099458333333,-2.227175375,0.0368824583333333,-4.01644279166667,5.18322916666667,-4.98629479166667,0.264990333333333,0.2406745,-0.137998291666667,-0.645367083333333,-2.36900245833333,0.028706375,-3.83746633333333,5.08292854166667,-4.957605625
17.1 sec,0.531671538461538,0.952104153846154,0.0418233076923077,327128,327128000,-0.714788,-2.13530061538462,0.0358002307692308,-4.09643107692308,4.95375615384615,-4.99086153846154,0.291183153846154,0.250498538461538,-0.116377538461538,-0.580928076923077,-2.24529023076923,0.0332743076923077,-3.91547107692308,4.86237576923077,-4.95760346153846
17.2 sec,0.55383675,0.917866791666667,0.06410375,327228,327228000,-0.662078541666667,-2.04539320833333,0.0386648333333333,-4.16994641666667,4.73584033333333,-4.99370033333333,0.180787125,0.253129958333333,-0.116881958333333,-0.521624291666667,-2.12733508333333,0.036114125,-3.98783233333333,4.65189054166667,-4.95760141666667
17.3 sec,0.473766461538462,0.900628923076923,0.0707603846153846,327328,327328000,-0.61268,-1.95666453846154,0.0422182307692308,-4.23654907692308,4.53015969230769,-4.99424892307692,0.104064769230769,0.249262923076923,-0.129652615384615,-0.476799307692308,-2.01497607692308,0.0366636923076923,-4.05485361538461,4.45269661538462,-4.95759946153846
17.4 sec,0.378171416666667,0.871055666666667,0.0380627916666667,327428,327428000,-0.570657916666667,-1.87058245833333,0.0421617083333333,-4.30027854166667,4.33110016666667,-4.99842395833333,0.000979125000000004,0.2566295,-0.113712583333333,-0.440284416666667,-1.903746375,0.0408381666666667,-4.118017,4.26348470833333,-4.95759820833333
17.5 sec,0.280046769230769,0.839629,0.0729306923076923,327528,327528000,-0.539786538461538,-1.78837176923077,0.0437297692307692,-4.36064346153846,4.14051715384615,-5.00417653846154,-0.00316707692307692,0.267947384615385,-0.0967199230769231,-0.410932461538462,-1.79507315384615,0.0465905384615385,-4.17785084615385,4.08464315384615,-4.95759723076923
17.6 sec,0.246881833333333,0.807933083333333,0.114346291666667,327628,327628000,-0.516697,-1.70766441666667,0.0487769583333333,-4.41721104166667,3.95986620833333,-5.00757791666667,0.023691375,0.273783166666667,-0.102795458333333,-0.383902875,-1.69119391666667,0.0499919166666667,-4.234984625,3.914963875,-4.95759620833333
17.7 sec,0.204829461538462,0.782617538461538,0.0686836153846154,327728,327728000,-0.497227,-1.62873438461538,0.0541353076923077,-4.47030307692308,3.78964023076923,-5.00831423076923,0.0465681538461538,0.274594769230769,-0.121425538461538,-0.357451384615385,-1.59229715384615,0.0507274615384615,-4.28925207692308,3.75479123076923,-4.957596
17.8 sec,0.221023538461538,0.787594576923077,0.0441998076923077,327828,327828000,-0.477102346153846,-1.55229646153846,0.0555185384615385,-4.52307926923077,3.62543473076923,-5.01078269230769,0.0702603846153846,0.287756807692308,-0.117798730769231,-0.327567307692308,-1.49163396153846,0.0531956923076923,-4.33789323076923,3.61175930769231,-4.957596
17.9 sec,0.24727125,0.738717,0.0500625,327928,327928000,-0.455387,-1.47876225,0.057337,-4.57428525,3.4682475,-5.01355075,0.08601525,0.2916065,-0.1143705,-0.2985245,-1.39895775,0.05596375,-4.38866225,3.46274325,-4.957596
18 sec,0.255598541666667,0.712802916666667,0.0514440833333333,328028,328028000,-0.432595833333333,-1.40664891666667,0.0609820416666667,-4.62213820833333,3.319986375,-5.01385183333333,0.04140575,0.291103583333333,-0.128284833333333,-0.27430825,-1.30992454166667,0.0562648333333333,-4.43593095833333,3.32447416666667,-4.957596
18.1 sec,0.223335,0.705248076923077,0.0220093076923077,328128,328128000,-0.409533076923077,-1.33623484615385,0.0626598461538462,-4.66640261538461,3.18066469230769,-5.01190369230769,0.0329804615384615,0.289136692307692,-0.144121692307692,-0.252792,-1.22449253846154,0.0543166923076923,-4.47993969230769,3.19694807692308,-4.957596
18.2 sec,0.223373730769231,0.687504076923077,-0.0479789615384615,328228,328228000,-0.388640269230769,-1.26881392307692,0.0582575,-4.70965526923077,3.04675430769231,-5.01350588461538,0.0887984615384615,0.365360923076923,-0.304006653846154,-0.227426846153846,-1.13668157692308,0.0512507307692308,-4.51944515384615,3.08336388461538,-4.9576815
18.3 sec,0.22303325,0.72041375,-0.596884,328328,328328000,-0.36847375,-1.199653,0.02291725,-4.75117225,2.919161,-5.0176485,0.1233235,0.410921,-0.66917925,-0.20020625,-1.0503135,0.01801775,-4.560431,2.96577025,-4.959672
18.4 sec,0.226417708333333,0.761173083333333,-1.213128375,328428,328428000,-0.346103958333333,-1.126062,-0.069325,-4.78958533333333,2.799966,-5.02635766666667,0.13499175,0.431252958333333,-1.00015616666667,-0.172556958333333,-0.963623166666667,-0.0550830833333333,-4.598030875,2.85780895833333,-4.96701775
18.5 sec,0.27039,0.822964076923077,-1.63020438461538,328528,328528000,-0.318869230769231,-1.04654238461538,-0.212933846153846,-4.82445507692308,2.68987253846154,-5.04527523076923,0.132131846153846,0.437402846153846,-1.27398276923077,-0.145459153846154,-0.877589384615385,-0.168448307692308,-4.63211361538461,2.75982692307692,-4.98410053846154
18.6 sec,0.315324541666667,0.801590208333333,-2.0422825,328628,328628000,-0.290535416666667,-0.964835916666667,-0.397762791666667,-4.85835391666667,2.58628454166667,-5.08082304166667,0.137294125,0.450469166666667,-1.51603179166667,-0.116880958333333,-0.790938041666667,-0.316515,-4.66366683333333,2.66899970833333,-5.01411504166667
18.7 sec,0.319989846153846,0.829267307692308,-2.31878807692308,328728,328728000,-0.262085769230769,-0.883159153846154,-0.617598,-4.88992215384615,2.49085138461538,-5.13738046153846,0.145231769230769,0.465405769230769,-1.76518546153846,-0.0879143076923077,-0.704671230769231,-0.503280384615385,-4.69248023076923,2.58592276923077,-5.06223784615385
18.8 sec,0.29166975,0.866778291666667,-2.70067116666667,328828,328828000,-0.233504916666667,-0.800429708333333,-0.867730333333333,-4.9177605,2.40431383333333,-5.215090875,0.14981675,0.4729665,-2.03924054166667,-0.060086625,-0.62005775,-0.727905041666667,-4.71876379166667,2.51000145833333,-5.13097291666667
18.9 sec,0.311974461538462,0.833394846153846,-3.024112,328928,328928000,-0.203796615384615,-0.716461230769231,-1.15326161538462,-4.94149261538462,2.32747915384615,-5.31930207692308,0.148867615384615,0.475729384615385,-2.33274469230769,-0.0335563846153846,-0.537299769230769,-0.994055538461539,-4.74230707692308,2.44183038461538,-5.22613461538462
19 sec,0.309918384615385,0.839429153846154,-3.36640592307692,329028,329028000,-0.176138,-0.632193846153846,-1.47141723076923,-4.96546853846154,2.25800423076923,-5.45122876923077,0.162421423076923,0.477635230769231,-2.51947492307692,-0.00480042307692308,-0.455803153846154,-1.27264607692308,-4.76212923076923,2.38427692307692,-5.34194734615385
19.1 sec,0.333099,0.8492925,-3.31541525,329128,329128000,-0.14873375,-0.5497635,-1.8154085,-4.98796125,2.1964095,-5.61444725,0.17349325,0.489292,-2.3157795,0.0257755,-0.372801,-1.6114795,-4.781239,2.3285845,-5.50366175
19.2 sec,0.284280125,0.762272583333333,-2.42271458333333,329228,329228000,-0.1213355,-0.472754208333333,-2.10184275,-5.006339,2.14372816666667,-5.810251625,0.184760083333333,0.517446333333333,-1.94519404166667,0.0548179583333333,-0.2915235,-1.91222704166667,-4.79733770833333,2.281438375,-5.69450083333333
19.3 sec,0.238307769230769,0.688987615384615,-1.72533615384615,329328,329328000,-0.0962672307692308,-0.401444384615385,-2.30214130769231,-5.02042361538462,2.09947784615385,-6.03112676923077,-0.00952584615384616,0.256439538461538,-1.71901915384615,0.0736993846153846,-0.224921,-2.16551830769231,-4.81057769230769,2.24263015384615,-5.91104461538462
19.4 sec,0.160813791666667,0.534165875,-1.36224208333333,329428,329428000,-0.076419625,-0.340551291666667,-2.45416304166667,-5.03245708333333,2.06221091666667,-6.27002133333333,-0.0864574583333333,-0.150268208333333,-1.5626125,0.0771125416666667,-0.192926708333333,-2.38524675,-4.82290708333333,2.208246375,-6.15044625
19.5 sec,0.0377336153846154,0.190155153846154,-1.01481038461538,329528,329528000,-0.0682863076923077,-0.308080923076923,-2.57016084615385,-5.04272423076923,2.03042723076923,-6.52359876923077,-0.0748648461538461,-0.233361461538462,-1.42140884615385,0.0752020769230769,-0.190621692307692,-2.56935953846154,-4.83510961538462,2.17531969230769,-6.41051384615385
19.6 sec,-0.0673887916666667,-0.109774625,-0.75348875,329628,329628000,-0.0709564166666667,-0.307039416666667,-2.6594175,-5.05185733333333,2.000470625,-6.786906125,-0.0469442083333333,-0.177798958333333,-1.26837291666667,0.0724022916666667,-0.194207375,-2.72052154166667,-4.847308625,2.14245408333333,-6.68576104166667
19.7 sec,-0.0667270769230769,-0.184771307692308,-0.474471538461538,329728,329728000,-0.0774748461538462,-0.325609384615385,-2.71820384615385,-5.060664,1.96965730769231,-7.05793338461538,-0.0295555384615385,-0.104162307692308,-1.10143884615385,0.0694465384615384,-0.196303769230769,-2.83470992307692,-4.85948876923077,2.10953776923077,-6.97335461538461
19.8 sec,-0.00549842307692308,-0.116854230769231,-0.1542455,329828,329828000,-0.0818375769230769,-0.342635692307692,-2.74926876923077,-5.06901815384615,1.93836069230769,-7.33509880769231,-0.0261,-0.0693648076923077,-0.8504505,0.0668265769230769,-0.195780692307692,-2.89160680769231,-4.87093030769231,2.07855246153846,-7.25109742307692
19.9 sec,0.022013,-0.04427775,0.19369725,329928,329928000,-0.082754,-0.35136325,-2.74905725,-5.07695825,1.90645,-7.6144555,-0.03429225,-0.069641,-0.7602565,0.06275,-0.197575,-2.94423325,-4.88351225,2.04441075,-7.56158125
20 sec,0.00106920833333333,-0.038392375,0.07820975,330028,330028000,-0.0817544166666667,-0.354152125,-2.7321825,-5.08463616666667,1.87370908333333,-7.89196941666667,-0.0410952083333333,-0.0703071666666667,-0.915642791666667,0.058403125,-0.198228208333333,-2.97553758333333,-4.89585045833333,2.01089425,-7.86750720833333
20.1 sec,-0.0120333076923077,-0.0139318461538462,0.0997798461538461,330128,330128000,-0.0811813076923077,-0.354428615384615,-2.72740961538462,-5.09213892307692,1.84039892307692,-8.16773130769231,-0.0304357692307692,-0.0319095384615385,-0.687814153846154,0.0548826923076923,-0.195501461538462,-2.98255876923077,-4.90791130769231,1.97813069230769,-8.16692930769231
20.2 sec,-0.00135083333333333,0.014879625,0.529892625,330228,330228000,-0.080451875,-0.352478291666667,-2.69633175,-5.09852604166667,1.80879745833333,-8.44412595833333,-0.0259772916666667,-0.00318041666666667,-0.332971875,0.0512990833333333,-0.191642458333333,-2.95116204166667,-4.919850375,1.94570045833333,-8.46312779166667
20.3 sec,-0.000901538461538462,0.0253928461538462,1.02498238461538,330328,330328000,-0.0797203846153846,-0.348604076923077,-2.61537184615385,-5.10427346153846,1.77823638461538,-8.71556046153846,-0.0213115384615385,0.02152,-0.129401923076923,0.0480785384615385,-0.186088692307692,-2.87741946153846,-4.93157253846154,1.91386630769231,-8.75188607692308
20.4 sec,0.00209545833333333,0.0334861666666667,1.04183416666667,330428,330428000,-0.0788630416666667,-0.343573916666667,-2.508782125,-5.11018391666667,1.74738583333333,-8.976774,-0.015889125,0.04595875,-0.200568833333333,0.0458222916666667,-0.178021708333333,-2.78984208333333,-4.94303108333333,1.882760125,-9.03099225
20.5 sec,0.00311861538461538,0.0591462307692308,0.844476538461538,330528,330528000,-0.077532,-0.336369846153846,-2.41459476923077,-5.11634253846154,1.71632384615385,-9.22617938461539,-0.0122594615384615,0.0647515384615385,-0.289995692307692,0.0445734615384615,-0.167629384615385,-2.70159538461538,-4.95415130769231,1.85258623076923,-9.29898676923077
20.6 sec,0.0408381666666667,0.0782530416666667,0.739972083333333,330628,330628000,-0.0751262916666667,-0.324709333333333,-2.33722975,-5.12174816666667,1.68798220833333,-9.47102725,-0.0152900416666667,0.065809125,-0.300930375,0.0432223333333333,-0.158151666666667,-2.60938308333333,-4.96492491666667,1.823368,-9.55680079166667
20.7 sec,0.0463024615384615,0.112865846153846,0.755681153846154,330728,330728000,-0.072544,-0.311700615384615,-2.26642138461538,-5.12665207692308,1.66162238461538,-9.70959253846154,-0.0157736153846154,0.0662236923076923,-0.276246,0.0419770769230769,-0.148983076923077,-2.51474484615385,-4.97529661538462,1.79525146153846,-9.80377907692308
20.8 sec,0.02560775,0.119544291666667,0.749210291666667,330828,330828000,-0.0704610833333333,-0.297781,-2.19631908333333,-5.13126645833333,1.63720058333333,-9.9439085,-0.0143175,0.0635755833333333,-0.234343875,0.0409268333333333,-0.140399125,-2.41706583333333,-4.98528308333333,1.768189375,-10.040985
20.9 sec,0.0146047692307692,0.0845385384615385,0.747649923076923,330928,330928000,-0.0680847692307692,-0.285753307692308,-2.12426738461538,-5.13587115384615,1.61385330769231,-10.1711825384615,-0.0162273076923077,0.0691279230769231,-0.194760846153846,0.0403175384615385,-0.131634846153846,-2.31888576923077,-4.99484561538462,1.74228769230769,-10.2678723076923
21 sec,0.000504653846153847,0.103012230769231,0.771331192307692,331028,331028000,-0.0674098076923077,-0.273906961538462,-2.04920296153846,-5.1407325,1.59042957692308,-10.3886350384615,-0.0084005,0.0725695384615385,-0.147208961538462,0.0405976538461538,-0.121056192307692,-2.21709788461538,-5.00348380769231,1.71889638461538,-10.4729231923077
21.1 sec,-0.020477,0.08072625,0.77327325,331128,331128000,-0.06626575,-0.2626305,-1.97524825,-5.1458965,1.5670235,-10.59653675,-0.00572175,0.0788255,-0.15769225,0.041127,-0.11058375,-2.13010975,-5.01258175,1.69426775,-10.6893195
21.2 sec,-0.0153922083333333,0.103118916666667,0.74391975,331228,331228000,-0.0646748333333333,-0.2520365,-1.903926,-5.14979008333333,1.54450716666667,-10.7989434166667,-0.00607645833333333,0.0860483333333333,-0.144799791666667,0.0409222916666667,-0.0996680833333333,-2.0405465,-5.02110220833333,1.67121254166667,-10.8927084583333
21.3 sec,-0.00559969230769231,0.0972952307692308,0.748605230769231,331328,331328000,-0.0633186153846154,-0.240767846153846,-1.83162484615385,-5.15304223076923,1.52279723076923,-10.9943726153846,-0.00420461538461538,0.0916838461538461,-0.126852692307692,0.0405973076923077,-0.088191,-1.949789,-5.02902123076923,1.64979130769231,-11.082912
21.4 sec,0.0112867916666667,0.104382291666667,0.722848708333333,331428,331428000,-0.0617057083333333,-0.229328041666667,-1.75920941666667,-5.1567075,1.5015355,-11.18107775,-0.00290579166666667,0.0985099166666667,-0.120787708333333,0.041039,-0.076117875,-1.86280295833333,-5.03654579166667,1.62944541666667,-11.2650560416667
21.5 sec,-0.0100545384615385,0.135887692307692,0.692391384615385,331528,331528000,-0.0608106923076923,-0.217938153846154,-1.68896784615385,-5.16088461538462,1.48081607692308,-11.3582870769231,0.00338092307692308,0.105601230769231,-0.120345384615385,0.0423732307692308,-0.0634525384615385,-1.78006515384615,-5.04364407692308,1.61026461538462,-11.4387911538462
21.6 sec,-0.0208152083333333,0.109872208333333,0.695978416666667,331628,331628000,-0.0596459166666667,-0.204882875,-1.62213358333333,-5.164614125,1.46313129166667,-11.5304635416667,0.00670625,0.105107375,-0.105296166666667,0.043656875,-0.05264925,-1.697938875,-5.05034716666667,1.59215929166667,-11.6050644166667
21.7 sec,0.0161303846153846,0.0980531538461538,0.666442615384615,331728,331728000,-0.0577291538461538,-0.191382923076923,-1.55579207692308,-5.16812907692308,1.44764207692308,-11.695975,0.00975538461538462,0.105469153846154,-0.0927343076923077,0.0451423076923077,-0.0428245384615385,-1.61776507692308,-5.05662261538462,1.57521969230769,-11.7635682307692
21.8 sec,0.0366920833333333,0.0960595833333333,0.652959208333333,331828,331828000,-0.055162,-0.178741416666667,-1.48917358333333,-5.171877,1.43256775,-11.8534899166667,0.012753625,0.1086475,-0.094050625,0.0472242083333333,-0.0323718333333333,-1.541622625,-5.06250433333333,1.55935516666667,-11.915189875
21.9 sec,0.00455461538461538,0.0855476923076923,0.642577461538462,331928,331928000,-0.0536316153846154,-0.167354461538462,-1.42534438461538,-5.175912,1.41777515384615,-12.0026977692308,-0.0124523846153846,0.0356907692307692,-0.0982665384615385,0.0488755384615385,-0.0280413846153846,-1.46953238461538,-5.06797792307692,1.54434292307692,-12.0596537692308
22 sec,0.031976,0.0558054583333333,0.621957625,332028,332028000,-0.0512966666666667,-0.157669208333333,-1.364436875,-5.17818658333333,1.40606445833333,-12.1475423333333,-0.019563375,0.022369625,-0.0910595416666667,0.047224375,-0.0274605833333333,-1.39823879166667,-5.073279625,1.529676625,-12.1977862916667
22.1 sec,0.000192538461538459,0.0164778461538462,0.597813538461538,332128,332128000,-0.0493461538461538,-0.151271692307692,-1.306155,-5.17954007692308,1.39606761538462,-12.2865432307692,-0.0153928461538462,0.038724,-0.0786248461538462,0.0449342307692308,-0.026781,-1.32894476923077,-5.07845861538462,1.51542292307692,-12.3293443846154
22.2 sec,0.005997125,0.00187291666666667,0.564422833333333,332228,332228000,-0.048948125,-0.147477958333333,-1.24891233333333,-5.18147879166667,1.38545058333333,-12.41864825,-0.00783470833333333,0.052808875,-0.0735455833333333,0.0438043333333333,-0.024193625,-1.26333225,-5.08348333333333,1.50166879166667,-12.4550899583333
22.3 sec,0.00403130769230769,0.0205361538461538,0.541556615384615,332328,332328000,-0.0485796153846154,-0.143752846153846,-1.19209053846154,-5.18420746153846,1.37395830769231,-12.5434858461538,-0.003512,0.0605193076923077,-0.080221,0.0438698461538461,-0.0198095384615385,-1.201501,-5.08830615384615,1.48851707692308,-12.5748040769231
22.4 sec,-0.0231720833333333,0.0520605833333333,0.536080333333333,332428,332428000,-0.0473586666666667,-0.136906125,-1.1395275,-5.18505691666667,1.36365008333333,-12.6658182083333,-0.00513870833333333,0.0536486666666667,-0.0656997916666667,0.0424249166666667,-0.0159206666666667,-1.1392805,-5.09292783333333,1.47594283333333,-12.6891954166667
22.5 sec,-0.00118730769230769,0.0427271538461538,0.567019692307692,332528,332528000,-0.0451477692307692,-0.129920307692308,-1.08673692307692,-5.18506976923077,1.35413838461538,-12.7841160769231,-0.0123798461538462,0.0522539230769231,-0.0532261538461538,0.0404154615384615,-0.0121824615384615,-1.07793492307692,-5.09732507692308,1.463997,-12.7980646153846
22.6 sec,-0.00760075,0.0311026666666667,0.543148041666667,332628,332628000,-0.0436315,-0.123842833333333,-1.03386658333333,-5.18580833333333,1.34440308333333,-12.8959155,-0.01127825,0.056895125,-0.0538924583333333,0.0392923333333333,-0.00767929166666667,-1.02047404166667,-5.10151608333333,1.45263275,-12.9020595
22.7 sec,0.00144376923076923,0.0219156153846154,0.499385461538462,332728,332728000,-0.0431493846153846,-0.118465846153846,-0.983528923076923,-5.18748423076923,1.33437292307692,-13.0002668461538,-0.00683930769230769,0.0636973846153846,-0.0618452307692308,0.0392724615384615,-0.00229892307692308,-0.967593384615385,-5.10548246153846,1.44189746153846,-13.0010031538462
22.8 sec,-0.010953875,0.0415192916666667,0.475079458333333,332828,332828000,-0.041844,-0.112032833333333,-0.936290416666667,-5.18717116666667,1.32559295833333,-13.1014125416667,-0.0109609583333333,0.062085,-0.0587699166666667,0.0375602916666667,0.00244545833333333,-0.915562875,-5.10924154166667,1.431742875,-13.0954919166667
22.9 sec,-0.00737969230769231,0.0934004615384615,0.474486461538462,332928,332928000,-0.0403359230769231,-0.105007384615385,-0.891285384615385,-5.18601276923077,1.31765284615385,-13.1981436153846,-0.0152296923076923,0.0595511538461539,-0.0528039230769231,0.035258,0.00699015384615385,-0.865344461538462,-5.11277684615385,1.42221792307692,-13.1853666923077
23 sec,-0.0156380416666667,0.0672667916666667,0.453358791666667,333028,333028000,-0.0400055416666667,-0.0984384583333333,-0.845694125,-5.18586116666667,1.30970804166667,-13.2892152916667,-0.012432,0.0119470416666667,-0.0611104583333333,0.0341090833333333,0.0116837083333333,-0.81866425,-5.116104,1.41327141666667,-13.2711755833333
23.1 sec,-0.0388658461538462,0.0512054615384615,0.412566692307692,333128,333128000,-0.0412981538461538,-0.0929677692307692,-0.803769846153846,-5.18697623076923,1.30167507692308,-13.3741191538462,-0.0190262307692308,0.0203517692307692,-0.0699720769230769,0.0337858461538462,0.0135017692307692,-0.775786846153846,-5.119219,1.40470946153846,-13.3527698461538
23.2 sec,-0.0151905416666667,-0.001882875,0.378107625,333228,333228000,-0.04131825,-0.089827625,-0.764811083333333,-5.18595179166667,1.29413266666667,-13.4551464166667,-0.0236349583333333,0.0420540416666667,-0.0729909583333333,0.030855125,0.0155070416666667,-0.7348765,-5.12223225,1.39639266666667,-13.4306554583333
23.3 sec,-0.0158931538461538,0.0153063076923077,0.370076615384615,333328,333328000,-0.0412796923076923,-0.0874058461538462,-0.727184,-5.18409007692308,1.28671984615385,-13.5317571538462,-0.0232963846153846,0.0509453076923077,-0.0796416153846154,0.0274062307692308,0.0185067692307692,-0.696237076923077,-5.12514638461538,1.38841023076923,-13.5046997692308
23.4 sec,-0.0320530833333333,0.015395875,0.316483291666667,333428,333428000,-0.0411909166666667,-0.0838845833333333,-0.691843,-5.183464625,1.27920891666667,-13.6040712916667,-0.0216617916666667,0.0547939166666667,-0.0855720416666667,0.0254273333333333,0.0220992083333333,-0.660175958333333,-5.12794525,1.38077775,-13.575364375
23.5 sec,-0.0135156153846154,0.0381732307692308,0.322850615384615,333528,333528000,-0.0426099230769231,-0.0798676923076923,-0.658882615384615,-5.18433823076923,1.27168023076923,-13.6718682307692,-0.0145762307692308,0.0578852307692308,-0.0925002307692308,0.0250443846153846,0.0260970769230769,-0.626682384615385,-5.13060746153846,1.37353284615385,-13.6425292307692
23.6 sec,-0.0342631666666667,0.0273033333333333,0.299376708333333,333628,333628000,-0.0425412916666667,-0.0752818333333333,-0.628649458333333,-5.18466070833333,1.26427770833333,-13.737226125,-0.0152043333333333,0.061090625,-0.0901459166666667,0.024262,0.0303164583333333,-0.59408175,-5.13314316666667,1.36664558333333,-13.7066152083333
23.7 sec,-0.0300059230769231,0.0243319230769231,0.316429384615385,333728,333728000,-0.0422374615384615,-0.0710979230769231,-0.599083384615385,-5.18497838461538,1.25710423076923,-13.7997456923077,-0.0152079230769231,0.0663023076923077,-0.0894983846153846,0.0236043076923077,0.0346853846153846,-0.562549538461538,-5.13554246153846,1.360146,-13.7675146153846
23.8 sec,-0.0162056666666667,0.0461021666666667,0.288921583333333,333828,333828000,-0.04266575,-0.0673413333333333,-0.570786333333333,-5.18624641666667,1.25017058333333,-13.859143625,-0.00996183333333333,0.0719974583333333,-0.0885871666666667,0.0239712916666667,0.039167125,-0.532751,-5.13781408333333,1.35400441666667,-13.8256129583333
23.9 sec,0.0142963846153846,0.0623668461538462,0.260425076923077,333928,333928000,-0.0436258461538462,-0.0624672307692308,-0.543621076923077,-5.18855369230769,1.24358369230769,-13.9151099230769,-0.00214215384615385,0.0489667692307692,-0.0909153076923077,0.0254555384615385,0.0427951538461538,-0.504776,-5.13994892307692,1.348234,-13.8808132307692
